Date,Crimes
2003-06-26,1.0263078677672923
2003-06-27,0.9992739189725884
2003-06-28,1.044167546339604
2003-06-29,1.0446499925389037
2003-06-30,1.0251308119434979
2003-07-01,0.9996965765626393
2003-07-02,1.0450267741613983
2003-07-03,1.0303000523266699
2003-07-04,0.989802849840134
2003-07-05,0.9705338233232166
2003-07-06,0.9510416033704088
2003-07-07,0.9461569423013569
2003-07-08,0.9743537638030088
2003-07-09,0.9646247464153279
2003-07-10,0.9398760755586011
2003-07-11,0.9892399699922614
2003-07-12,0.9428268451218786
2003-07-13,0.9433267405190943
2003-07-14,1.0042893020884862
2003-07-15,1.0104875370599824
2003-07-16,1.0283767263982482
2003-07-17,1.0050365424676806
2003-07-18,0.9795221369069422
2003-07-19,0.9937999475933653
2003-07-20,0.9970698223567768
